x-axis,1,2,3
second,Volt,Volt,Volt
+172.8438E-09,+334.4299614073E-03,+322.8520720841E-03,+318.3495595695E-03
+173.6250E-09,+334.4299614073E-03,+324.8621223138E-03,+317.3847354592E-03
+174.4063E-09,+334.4299614073E-03,+325.4249363781E-03,+315.2942832203E-03
+175.1875E-09,+334.4299614073E-03,+322.3696600289E-03,+317.3847354592E-03
+175.9688E-09,+334.4299614073E-03,+322.3696600289E-03,+314.3294591100E-03
+176.7500E-09,+334.4299614073E-03,+322.3696600289E-03,+314.3294591100E-03
+177.5313E-09,+334.4299614073E-03,+322.3696600289E-03,+315.2942832203E-03
+178.3125E-09,+334.4299614073E-03,+323.3344841392E-03,+318.3495595695E-03
+179.0938E-09,+334.4299614073E-03,+326.3897604884E-03,+319.3143836797E-03
+179.8750E-09,+334.4299614073E-03,+325.7867454195E-03,+322.3696600289E-03
+180.6563E-09,+334.4299614073E-03,+323.5153886599E-03,+322.3696600289E-03
+181.4375E-09,+334.4299614073E-03,+324.2993082495E-03,+321.4048359187E-03
+182.2188E-09,+334.8520719555E-03,+330.4098609478E-03,+318.3495595695E-03
+183.0000E-09,+336.7314689203E-03,+330.4098609478E-03,+317.8068460074E-03
+183.7813E-09,+337.4852377565E-03,+329.4450368376E-03,+315.6661425128E-03
+184.5625E-09,+335.3947855176E-03,+325.4249363781E-03,+314.3294591100E-03
+185.3438E-09,+337.4852377565E-03,+325.2641323597E-03,+315.2942832203E-03
+186.1250E-09,+334.4299614073E-03,+333.4651372970E-03,+317.3847354592E-03
+186.9063E-09,+334.4299614073E-03,+330.4098609478E-03,+314.7515696583E-03
+187.6875E-09,+334.4299614073E-03,+330.4098609478E-03,+316.6309666231E-03
+188.4688E-09,+335.3947855176E-03,+330.4098609478E-03,+317.3847354592E-03
