x-axis,1,2,3
second,Volt,Volt,Volt
+142.3750E-09,+454.0681510807E-03,+436.8621211142E-03,+411.7766942472E-03
+143.1563E-09,+451.0128747315E-03,+441.0430255921E-03,+414.8319705964E-03
+143.9375E-09,+451.0128747315E-03,+434.9324728937E-03,+414.8319705964E-03
+144.7188E-09,+451.0128747315E-03,+434.5103623455E-03,+414.8319705964E-03
+145.5000E-09,+451.9776988418E-03,+432.6309653807E-03,+414.8319705964E-03
+146.2813E-09,+454.4902616290E-03,+431.8771965445E-03,+415.7967947067E-03
+147.0625E-09,+452.3495581343E-03,+435.8972970040E-03,+418.2490559870E-03
+147.8438E-09,+451.0128747315E-03,+437.8671462291E-03,+415.9776992274E-03
+148.6250E-09,+451.0128747315E-03,+433.5857392398E-03,+414.8319705964E-03
+149.4063E-09,+451.9776988418E-03,+431.8771965445E-03,+415.7967947067E-03
+150.1875E-09,+454.5505631359E-03,+435.8972970040E-03,+418.8520710559E-03
+150.9688E-09,+452.5405129061E-03,+437.0229251326E-03,+418.3093574939E-03
+151.7500E-09,+451.0128747315E-03,+430.9123724343E-03,+416.1686539992E-03
+152.5313E-09,+451.0128747315E-03,+430.9123724343E-03,+414.8319705964E-03
+153.3125E-09,+450.4098596626E-03,+430.9123724343E-03,+414.8319705964E-03
+154.0938E-09,+448.1385029030E-03,+431.8771965445E-03,+414.8319705964E-03
+154.8750E-09,+446.9927742721E-03,+434.9324728937E-03,+414.8319705964E-03
+155.6563E-09,+446.9927742721E-03,+434.9324728937E-03,+414.8319705964E-03
+156.4375E-09,+446.0279501618E-03,+434.9324728937E-03,+414.8319705964E-03
+157.2188E-09,+442.9726738126E-03,+434.9324728937E-03,+415.7967947067E-03
+158.0000E-09,+442.9726738126E-03,+434.9324728937E-03,+419.3344831110E-03
+158.7813E-09,+442.9726738126E-03,+434.9324728937E-03,+421.3445333407E-03
+159.5625E-09,+442.9726738126E-03,+434.9324728937E-03,+421.9073474051E-03
+160.3438E-09,+442.0078497024E-03,+434.9324728937E-03,+419.8168951662E-03
+161.1250E-09,+438.9525733532E-03,+433.9676487834E-03,+421.9073474051E-03
+161.9063E-09,+438.9525733532E-03,+431.4550859963E-03,+419.2741816041E-03
+162.6875E-09,+438.9525733532E-03,+433.5957894909E-03,+421.1535785689E-03
+163.4688E-09,+438.9525733532E-03,+434.9324728937E-03,+423.8369956256E-03
+164.2500E-09,+438.4098597911E-03,+433.9676487834E-03,+427.8570960851E-03
+165.0313E-09,+436.2691562965E-03,+430.9123724343E-03,+430.9123724343E-03
+165.8125E-09,+435.8972970040E-03,+431.3947844894E-03,+430.9123724343E-03
+166.5938E-09,+438.9525733532E-03,+433.4048347191E-03,+431.8771965445E-03
+167.3750E-09,+438.9525733532E-03,+433.0028246732E-03,+434.9324728937E-03
+168.1563E-09,+438.5304628049E-03,+426.8922719748E-03,+434.9324728937E-03
+168.9375E-09,+436.6510658401E-03,+426.8922719748E-03,+434.9324728937E-03
+169.7188E-09,+434.9324728937E-03,+427.2540810161E-03,+434.9324728937E-03
+170.5000E-09,+435.8972970040E-03,+429.0028247160E-03,+436.8621211142E-03
+171.2813E-09,+438.9525733532E-03,+431.8771965445E-03,+442.0078497024E-03
+172.0625E-09,+438.9525733532E-03,+433.9676487834E-03,+438.9525733532E-03
+172.8438E-09,+438.9525733532E-03,+430.9123724343E-03,+438.9525733532E-03
+173.6250E-09,+439.9173974634E-03,+430.9123724343E-03,+437.9877492429E-03
+174.4063E-09,+442.0078497024E-03,+431.8771965445E-03,+435.8972970040E-03
+175.1875E-09,+438.9525733532E-03,+434.9324728937E-03,+438.9525733532E-03
+175.9688E-09,+438.9525733532E-03,+433.9676487834E-03,+438.9525733532E-03
+176.7500E-09,+438.9525733532E-03,+431.3344829825E-03,+438.9525733532E-03
+177.5313E-09,+439.9173974634E-03,+433.2138799473E-03,+438.9525733532E-03
+178.3125E-09,+442.3696587437E-03,+435.8972970040E-03,+437.9877492429E-03
+179.0938E-09,+440.0983019841E-03,+438.9525733532E-03,+435.8972970040E-03
+179.8750E-09,+438.9525733532E-03,+438.9525733532E-03,+438.5304628049E-03
+180.6563E-09,+438.9525733532E-03,+438.9525733532E-03,+436.6510658401E-03
+181.4375E-09,+438.9525733532E-03,+438.9525733532E-03,+434.9324728937E-03
+182.2188E-09,+438.4701612980E-03,+438.9525733532E-03,+434.9324728937E-03
+183.0000E-09,+436.4601110683E-03,+437.9877492429E-03,+434.9324728937E-03
+183.7813E-09,+434.9324728937E-03,+435.3545834419E-03,+434.9324728937E-03
+184.5625E-09,+435.8972970040E-03,+437.2339804067E-03,+434.9324728937E-03
+185.3438E-09,+437.9877492429E-03,+437.9877492429E-03,+434.9324728937E-03
+186.1250E-09,+434.9324728937E-03,+435.8972970040E-03,+434.9324728937E-03
+186.9063E-09,+434.9324728937E-03,+438.9525733532E-03,+434.9324728937E-03
+187.6875E-09,+434.9324728937E-03,+438.9525733532E-03,+434.9324728937E-03
+188.4688E-09,+434.9324728937E-03,+437.9877492429E-03,+434.9324728937E-03
+189.2500E-09,+435.4148849488E-03,+433.9676487834E-03,+434.9324728937E-03
+190.0313E-09,+437.4249351786E-03,+432.8420206548E-03,+435.4751864557E-03
+190.8125E-09,+437.9877492429E-03,+438.4098597911E-03,+437.6158899504E-03
+191.5938E-09,+435.8972970040E-03,+436.2691562965E-03,+438.9525733532E-03
+192.3750E-09,+437.9877492429E-03,+433.9676487834E-03,+438.9525733532E-03
