x-axis,1,2,3
second,Volt,Volt,Volt
+171.7500E-09,+61.7063462378E-03,+49.6460448594E-03,+761.6232724E-06
+172.5313E-09,+59.5857432454E-03,+45.6259443999E-03,+761.6232724E-06
+173.3125E-09,+57.4048387462E-03,+41.6058439405E-03,+761.6232724E-06
+174.0938E-09,+60.4199140907E-03,+42.2289595117E-03,+761.6232724E-06
+174.8750E-09,+57.6862457783E-03,+44.5807182805E-03,+4.1385076584E-03
+175.6563E-09,+58.7314718978E-03,+41.6058439405E-03,+1.4048393459E-03
+176.4375E-09,+60.7415221275E-03,+40.9626278670E-03,+761.6232724E-06
+177.2188E-09,+61.0631301643E-03,+42.6510700599E-03,+761.6232724E-06
+178.0000E-09,+61.0631301643E-03,+44.6611202897E-03,+4.1385076584E-03
+178.7813E-09,+64.4400145502E-03,+44.9827283264E-03,+1.4048393459E-03
+179.5625E-09,+65.0832306237E-03,+41.6058439405E-03,+761.6232724E-06
+180.3438E-09,+65.0832306237E-03,+40.9626278670E-03,-926.8189206E-06
+181.1250E-09,+65.0832306237E-03,+42.2289595117E-03,-2.9368691503E-03
+181.9063E-09,+65.0832306237E-03,+44.5807182805E-03,+118.4071989E-06
+182.6875E-09,+65.0832306237E-03,+41.6058439405E-03,+761.6232724E-06
+183.4688E-09,+65.0832306237E-03,+40.9626278670E-03,+761.6232724E-06
+184.2500E-09,+71.8369993956E-03,+40.9626278670E-03,-715.7636464E-06
+185.0313E-09,+73.1234315426E-03,+40.9626278670E-03,-2.8966681457E-03
+185.8125E-09,+73.1234315426E-03,+44.3395122529E-03,-3.2584771870E-03
+186.5938E-09,+71.4349893497E-03,+44.9827283264E-03,-3.2584771870E-03
+187.3750E-09,+69.4249391199E-03,+41.6058439405E-03,-3.2584771870E-03
+188.1563E-09,+72.4802154691E-03,+40.9626278670E-03,-3.2584771870E-03
+188.9375E-09,+73.1234315426E-03,+40.9626278670E-03,-3.2584771870E-03
+189.7188E-09,+71.0128788014E-03,+37.5857434810E-03,-3.2584771870E-03
+190.5000E-09,+69.3445371107E-03,+36.9425274075E-03,-3.2584771870E-03
+191.2813E-09,+69.1033310832E-03,+34.8319746663E-03,-4.7358641059E-03
+192.0625E-09,+69.1033310832E-03,+33.1636329756E-03,-6.9167686052E-03
+192.8438E-09,+65.7264466972E-03,+29.5455425621E-03,-3.9016932606E-03
+193.6250E-09,+66.5606175426E-03,+28.9023264886E-03,-6.6353615730E-03
+194.4063E-09,+68.7415220418E-03,+25.5254421027E-03,-5.5901354535E-03
+195.1875E-09,+65.7264466972E-03,+23.1937838362E-03,-3.5800852238E-03
+195.9688E-09,+61.7063462378E-03,+21.1837336065E-03,-3.2584771870E-03
+196.7500E-09,+57.6862457783E-03,+20.8621255697E-03,-3.2584771870E-03
+197.5313E-09,+57.0430297048E-03,+20.8621255697E-03,+118.4071989E-06
+198.3125E-09,+57.0430297048E-03,+17.4852411838E-03,+761.6232724E-06
+199.0938E-09,+53.6661453189E-03,+16.8420251102E-03,+761.6232724E-06
+199.8750E-09,+53.0229292453E-03,+16.8420251102E-03,+761.6232724E-06
+200.6563E-09,+51.1234317783E-03,+16.8420251102E-03,+761.6232724E-06
+201.4375E-09,+49.2842358181E-03,+16.8420251102E-03,+761.6232724E-06
+202.2188E-09,+49.0028287859E-03,+16.8420251102E-03,+761.6232724E-06
+203.0000E-09,+45.6259443999E-03,+16.8420251102E-03,+761.6232724E-06
+203.7813E-09,+44.9827283264E-03,+16.8420251102E-03,+4.1385076584E-03
+204.5625E-09,+44.9827283264E-03,+20.2189094962E-03,+1.4048393459E-03
+205.3438E-09,+44.9827283264E-03,+24.2390099556E-03,+761.6232724E-06
+206.1250E-09,+44.9827283264E-03,+23.4048391103E-03,+761.6232724E-06
+206.9062E-09,+41.6058439405E-03,+21.2239346110E-03,+761.6232724E-06
+207.6875E-09,+42.6510700599E-03,+20.8621255697E-03,+761.6232724E-06
+208.4687E-09,+44.6611202897E-03,+20.8621255697E-03,+761.6232724E-06
+209.2500E-09,+44.9827283264E-03,+24.4500652298E-03,+761.6232724E-06
+210.0312E-09,+41.6058439405E-03,+28.2993114197E-03,+761.6232724E-06
+210.8125E-09,+44.3395122529E-03,+28.9023264886E-03,-2.6152611135E-03
+211.5937E-09,+44.9827283264E-03,+28.9023264886E-03,-6.6353615730E-03
+212.3750E-09,+44.9827283264E-03,+28.9023264886E-03,-7.2785776465E-03
+213.1562E-09,+44.9827283264E-03,+30.3797134075E-03,-7.2785776465E-03
+213.9375E-09,+44.9827283264E-03,+32.5606179067E-03,-524.8088746E-06
+214.7187E-09,+42.8721755852E-03,+36.2993113340E-03,+761.6232724E-06
+215.5000E-09,+41.2038338945E-03,+36.9425274075E-03,+761.6232724E-06
+216.2812E-09,+40.9626278670E-03,+34.8319746663E-03,+761.6232724E-06
