x-axis,1,2,3
second,Volt,Volt,Volt
+100.6563E-09,+676.9001237335E-03,+797.5031375172E-03,+790.7845429363E-03
+101.4375E-09,+683.6538925054E-03,+797.5031375172E-03,+783.3875580909E-03
+102.2188E-09,+692.1162039725E-03,+804.2569062891E-03,+775.3473571720E-03
+103.0000E-09,+699.8146963524E-03,+798.7895696642E-03,+769.8398195425E-03
+103.7813E-09,+707.7744952621E-03,+800.8800219031E-03,+766.5031361612E-03
+104.5625E-09,+715.8146961810E-03,+804.9001223626E-03,+766.0207241061E-03
+105.3438E-09,+723.8548971000E-03,+798.7895696642E-03,+759.2669553342E-03
+106.1250E-09,+728.0961030847E-03,+797.5031375172E-03,+757.9805231871E-03
+106.9063E-09,+732.4579120832E-03,+804.2569062891E-03,+757.9805231871E-03
+107.6875E-09,+733.1815301659E-03,+805.5433384361E-03,+757.9805231871E-03
+108.4688E-09,+746.6890677097E-03,+805.5433384361E-03,+751.2267544153E-03
+109.2500E-09,+753.0609269379E-03,+805.5433384361E-03,+749.9403222682E-03
+110.0313E-09,+756.7393188583E-03,+798.7895696642E-03,+756.6940910401E-03
+110.8125E-09,+764.0559016945E-03,+797.5031375172E-03,+755.0257493494E-03
+111.5938E-09,+765.3423338415E-03,+797.5031375172E-03,+750.6639403509E-03
+112.3750E-09,+772.0961026134E-03,+797.5031375172E-03,+756.6940910401E-03
+113.1563E-09,+776.3373085982E-03,+797.5031375172E-03,+757.9805231871E-03
+113.9375E-09,+780.6991175967E-03,+790.7493687453E-03,+761.3574075731E-03
+114.7188E-09,+788.1765044513E-03,+792.4177104360E-03,+765.3775080325E-03
+115.5000E-09,+789.4629365983E-03,+796.7795194345E-03,+779.5282616498E-03
+116.2813E-09,+789.4629365983E-03,+797.5031375172E-03,+775.3473571720E-03
+117.0625E-09,+789.4629365983E-03,+797.5031375172E-03,+774.0609250250E-03
+117.8438E-09,+789.4629365983E-03,+789.0609265523E-03,+777.0156988627E-03
+118.6250E-09,+796.2167053702E-03,+782.3875597896E-03,+781.3775078612E-03
+119.4063E-09,+790.7493687453E-03,+788.1765044513E-03,+782.1011259439E-03
+120.1875E-09,+792.8398209842E-03,+789.4629365983E-03,+782.1011259439E-03
+120.9688E-09,+796.8599214437E-03,+782.7091678264E-03,+785.9001208781E-03
+121.7500E-09,+797.5031375172E-03,+781.4227356794E-03,+789.5785127985E-03
+122.5313E-09,+797.5031375172E-03,+781.4227356794E-03,+783.3875580909E-03
+123.3125E-09,+797.5031375172E-03,+781.4227356794E-03,+788.8548947158E-03
+124.0938E-09,+797.5031375172E-03,+781.4227356794E-03,+783.3875580909E-03
+124.8750E-09,+797.5031375172E-03,+781.4227356794E-03,+785.0558997816E-03
