x-axis,1,2
second,Volt,Volt
+80.4375E-09,-156.2936541050E-03,+170.7817192764E-03
+81.2188E-09,-168.3539554833E-03,+172.7917695061E-03
+82.0000E-09,-176.5549604206E-03,+180.5907643975E-03
+82.7813E-09,-180.0122468158E-03,+184.7716688753E-03
+83.5625E-09,-184.7258146045E-03,+192.6510657759E-03
+84.3438E-09,-196.4946586995E-03,+196.3495581986E-03
+85.1250E-09,-204.6956636368E-03,+200.8319702109E-03
+85.9063E-09,-209.1177741422E-03,+204.8721711726E-03
+86.6875E-09,-212.9067188253E-03,+205.0329751910E-03
+87.4688E-09,-216.9167690336E-03,+209.3746836872E-03
+88.2500E-09,-228.6554623752E-03,+212.9324725938E-03
+89.0313E-09,-236.8564673125E-03,+216.9324725510E-03
+89.8125E-09,-238.8665175422E-03,+217.0932765694E-03
+90.5938E-09,-241.1077235483E-03,+220.9525730104E-03
+91.3750E-09,-248.9167686908E-03,+221.1133770288E-03
+92.1563E-09,-253.0976731687E-03,+221.1133770288E-03
+92.9375E-09,-253.2584771870E-03,+224.9726734699E-03
+93.7188E-09,-253.2584771870E-03,+225.1334774883E-03
+94.5000E-09,-260.9770700692E-03,+228.9927739294E-03
+95.2813E-09,-265.1579745470E-03,+229.1535779477E-03
+96.0625E-09,-269.1780750065E-03,+229.1535779477E-03
+96.8438E-09,-272.9569694384E-03,+225.2942815066E-03
+97.6250E-09,-277.2082256743E-03,+228.9927739294E-03
+98.4063E-09,-277.3790799438E-03,+229.1535779477E-03
+99.1875E-09,-277.3790799438E-03,+229.1535779477E-03
+99.9688E-09,-279.7911402195E-03,+229.1535779477E-03
+100.7500E-09,-281.3388788964E-03,+229.1535779477E-03
+101.5313E-09,-281.3991804032E-03,+221.4349850656E-03
+102.3125E-09,-281.3991804032E-03,+221.1133770288E-03
+103.0938E-09,-277.5398839622E-03,+221.1133770288E-03
+103.8750E-09,-277.3790799438E-03,+217.2540805877E-03
+104.6563E-09,-277.3790799438E-03,+213.2339801283E-03
+105.4375E-09,-281.2383763849E-03,+213.0731761099E-03
+106.2188E-09,-281.3991804032E-03,+213.0731761099E-03
+107.0000E-09,-273.6805875211E-03,+205.3545832277E-03
+107.7813E-09,-273.3589794843E-03,+201.1736787499E-03
+108.5625E-09,-273.3589794843E-03,+201.0128747315E-03
+109.3438E-09,-269.4996830432E-03,+195.4651360975E-03
+110.1250E-09,-265.4795825838E-03,+189.2038296319E-03
+110.9063E-09,-263.3891303449E-03,+185.0932769121E-03
+111.6875E-09,-261.3790801151E-03,+177.2138800115E-03
+112.4688E-09,-257.4393816649E-03,+176.8922719748E-03
+113.2500E-09,-253.4192812054E-03,+176.8922719748E-03
+114.0313E-09,-245.5398843049E-03,+165.3143826516E-03
+114.8125E-09,-242.0825979098E-03,+157.1133777143E-03
+115.5938E-09,-237.3690301210E-03,+149.0731767954E-03
+116.3750E-09,-233.3187789081E-03,+146.8219205381E-03
+117.1563E-09,-225.4393820076E-03,+144.8118703083E-03
+117.9375E-09,-223.1881257503E-03,+137.0128754170E-03
+118.7188E-09,-221.1780755206E-03,+125.1133780570E-03
+119.5000E-09,-209.5197841882E-03,+120.7716695608E-03
+120.2813E-09,-205.1780756919E-03,+117.4751871840E-03
+121.0625E-09,-197.2986787914E-03,+112.7616193953E-03
+121.8438E-09,-193.6001863687E-03,+100.9927753003E-03
+122.6250E-09,-189.1177743564E-03,+96.6510668040E-03
+123.4063E-09,-177.3589805125E-03,+90.2189060689E-03
+124.1875E-09,-165.2986791341E-03,+84.6510669326E-03
+124.9688E-09,-158.0624983071E-03,+76.7113685251E-03
+125.7500E-09,-152.9569707236E-03,+60.9525747241E-03
+126.5313E-09,-145.0373728185E-03,+52.5907657684E-03
+127.3125E-09,-129.2785790174E-03,+48.8922733457E-03
+128.0938E-09,-120.9167700617E-03,+44.4098613334E-03
+128.8750E-09,-115.0474233909E-03,+36.5103639306E-03
+129.6563E-09,-108.7861169253E-03,+24.6108665706E-03
+130.4375E-09,-100.8162677645E-03,+19.7867460192E-03
+131.2188E-09,-88.9167704045E-03,+16.2289571126E-03
+132.0000E-09,-72.9971725850E-03,+651.0678322E-06
+132.7813E-09,-69.4594841807E-03,-7.7107411234E-03
+133.5625E-09,-64.5147606156E-03,-15.7509420424E-03
+134.3438E-09,-48.8765698283E-03,-21.6202887132E-03
+135.1250E-09,-36.6554644315E-03,-27.8815951788E-03
+135.9063E-09,-30.1429016872E-03,-35.8514443396E-03
+136.6875E-09,-24.3439067744E-03,-43.8916452586E-03
+137.4688E-09,-12.5348616748E-03,-51.2082280948E-03
+138.2500E-09,-4.3338567375E-03,-56.0825999019E-03
+139.0313E-09,+11.4249370636E-03,-67.8514439969E-03
+139.8125E-09,+16.8922736884E-03,-76.0524489342E-03
+140.5938E-09,+23.8470474833E-03,-84.0926498531E-03
+141.3750E-09,+31.8470473976E-03,-90.2032025515E-03
+142.1563E-09,+47.6058411987E-03,-96.2333532407E-03
+142.9375E-09,+54.5204139889E-03,-104.1931521504E-03
+143.7188E-09,+60.0882531253E-03,-116.0926495104E-03
+144.5000E-09,+75.7465444149E-03,-120.4343580066E-03
+145.2813E-09,+80.2490569295E-03,-123.7308403834E-03
+146.0625E-09,+91.9877502711E-03,-128.4444081721E-03
+146.8438E-09,+99.4651371257E-03,-140.2132522671E-03
+147.6250E-09,+108.1988053738E-03,-148.4142572044E-03
+148.4063E-09,+120.1284534873E-03,-152.8363677098E-03
+149.1875E-09,+132.1887548656E-03,-156.6253123929E-03
+149.9688E-09,+137.0128754170E-03,-164.4946590422E-03
+150.7500E-09,+140.5706643236E-03,-172.5348599612E-03
+151.5313E-09,+152.2892571629E-03,-176.7157644390E-03
+152.3125E-09,+164.3495585413E-03,-180.2534528433E-03
+153.0938E-09,+168.6912670375E-03,-184.7358648556E-03
+153.8750E-09,+172.4701614694E-03,-192.6353622584E-03
+154.6563E-09,+176.7214177053E-03,-196.8162667363E-03
+155.4375E-09,+192.3294577391E-03,-196.9770707547E-03
+156.2188E-09,+200.6912666948E-03,-196.9770707547E-03
+157.0000E-09,+204.8721711726E-03,-204.6956636368E-03
+157.7813E-09,+207.9274475218E-03,-208.8765681146E-03
+158.5625E-09,+212.8721710869E-03,-212.8966685741E-03
+159.3438E-09,+224.6510654331E-03,-214.9871208130E-03
+160.1250E-09,+232.8520703704E-03,-216.9971710427E-03
+160.9063E-09,+235.1033266277E-03,-220.9368694930E-03
+161.6875E-09,+237.1133768575E-03,-224.9569699525E-03
+162.4688E-09,+241.0530753077E-03,-227.5298342465E-03
+163.2500E-09,+248.9324722083E-03,-229.0775729234E-03
+164.0313E-09,+256.9726731272E-03,-229.1378744303E-03
+164.8125E-09,+257.2942811639E-03,-229.1378744303E-03
+165.5938E-09,+257.2942811639E-03,-232.9971708714E-03
+166.3750E-09,+265.0128740461E-03,-233.1579748898E-03
+167.1563E-09,+269.1937785239E-03,-233.1579748898E-03
+167.9375E-09,+271.2842307628E-03,-233.1579748898E-03
+168.7188E-09,+273.2942809926E-03,-233.1579748898E-03
+169.5000E-09,+273.3746830017E-03,-233.1579748898E-03
+170.2813E-09,+273.3746830017E-03,-233.1579748898E-03
+171.0625E-09,+281.0932758839E-03,-233.1579748898E-03
+171.8438E-09,+281.4148839207E-03,-233.1579748898E-03
+172.6250E-09,+281.4148839207E-03,-229.2986784487E-03
+173.4063E-09,+281.4148839207E-03,-227.2082262098E-03
+174.1875E-09,+281.4148839207E-03,-225.1981759800E-03
+174.9688E-09,+281.4148839207E-03,-225.1177739709E-03
+175.7500E-09,+281.4148839207E-03,-221.2584775298E-03
+176.5313E-09,+277.5555874796E-03,-221.0976735114E-03
+177.3125E-09,+273.5354870201E-03,-217.9619951530E-03
+178.0938E-09,+273.3746830017E-03,-213.2484273643E-03
+178.8750E-09,+273.3746830017E-03,-213.0574725925E-03
+179.6563E-09,+273.3746830017E-03,-205.3388797103E-03
+180.4375E-09,+265.6560901196E-03,-200.9167692049E-03
+181.2188E-09,+261.4751856418E-03,-197.1278245219E-03
+182.0000E-09,+261.3143816234E-03,-196.9770707547E-03
+182.7813E-09,+259.6259394304E-03,-193.1177743136E-03
+183.5625E-09,+257.3847334243E-03,-185.2383774130E-03
+184.3438E-09,+253.4349847228E-03,-181.5398849903E-03
+185.1250E-09,+245.5555878223E-03,-177.0574729781E-03
+185.9063E-09,+241.1334773169E-03,-169.1579755752E-03
+186.6875E-09,+237.3445326339E-03,-164.9770710974E-03
+187.4688E-09,+233.3344824256E-03,-158.0624983071E-03
+188.2500E-09,+225.4550855250E-03,-152.9569707236E-03
+189.0313E-09,+217.4148846061E-03,-145.0373728185E-03
+189.8125E-09,+213.7163921834E-03,-140.8564683406E-03
+190.5938E-09,+209.2339801711E-03,-132.9770714401E-03
+191.3750E-09,+201.3344827683E-03,-129.0373729898E-03
+192.1563E-09,+193.2942818494E-03,-124.7861167540E-03
+192.9375E-09,+186.4601110683E-03,-113.0373731612E-03
+193.7188E-09,+181.1234277084E-03,-104.8363682239E-03
+194.5000E-09,+177.0530759932E-03,-96.7961673050E-03
+195.2813E-09,+165.3143826516E-03,-93.5800869374E-03
+196.0625E-09,+157.1133777143E-03,-88.6353633723E-03
+196.8438E-09,+149.5555888505E-03,-72.9971725850E-03
+197.6250E-09,+141.0530763787E-03,-64.6353636294E-03
+198.4063E-09,+132.9927749575E-03,-60.4544591515E-03
+199.1875E-09,+124.9525740386E-03,-56.4343586921E-03
+199.9688E-09,+115.4651369543E-03,-44.6956653505E-03
+200.7500E-09,+108.8118706939E-03,-28.7760675310E-03
+201.5313E-09,+100.8319712819E-03,-24.2735550164E-03
+202.3125E-09,+85.0731774808E-03,-19.2886304467E-03
+203.0938E-09,+76.7113685251E-03,-12.3338566518E-03
+203.8750E-09,+70.6008158268E-03,-8.1931531786E-03
+204.6563E-09,+64.5706651376E-03,+3.5455401630E-03
+205.4375E-09,+52.7515697868E-03,+8.1284546868E-03
+206.2188E-09,+40.6912684084E-03,+11.9173993698E-03
+207.0000E-09,+28.6309670300E-03,+23.6460424603E-03
+207.7813E-09,+23.3244344236E-03,+31.8470473976E-03
+208.5625E-09,+16.3696606287E-03,+43.7465447576E-03
+209.3437E-09,+4.5103642733E-03,+49.5354894192E-03
+210.1250E-09,-11.4092335461E-03,+56.0279516612E-03
+210.9062E-09,-18.3238063364E-03,+67.8671475143E-03
+211.6875E-09,-23.8916454728E-03,+76.0681524516E-03
+212.4687E-09,-31.8313438802E-03,+80.7314689846E-03
+213.2500E-09,-43.7308412402E-03,+84.2892578912E-03
+214.0312E-09,-55.7911426185E-03,+92.1485542894E-03
+214.8125E-09,-61.3388812526E-03,+104.0480516494E-03
+215.5937E-09,-68.0624992710E-03,+108.3897601457E-03
+216.3750E-09,-83.7710418164E-03,+114.0983027981E-03
+217.1562E-09,-95.9921472131E-03,+120.3596092637E-03
+217.9375E-09,-100.8162677645E-03,+128.3294584246E-03
+218.7187E-09,-104.3740566711E-03,+136.3696593435E-03
+219.5000E-09,-112.2333530693E-03,+148.2691567035E-03
+220.2812E-09,-124.1328504293E-03,+151.6460410894E-03
+221.0625E-09,-140.0524482487E-03,+156.5907646545E-03
+221.8437E-09,-142.6253125428E-03,+160.6510661186E-03
+222.6250E-09,-144.6353627725E-03,+168.5304630191E-03
+223.4062E-09,-156.2936541049E-03,+172.7113674970E-03
+224.1875E-09,-168.3539554833E-03,+176.7314679564E-03
+224.9687E-09,-173.4192820622E-03,+184.6108648569E-03
+225.7500E-09,-176.7459151924E-03,+188.7917693348E-03
+226.5312E-09,-188.4544577806E-03,+192.8118697942E-03
+227.3125E-09,-196.6554627179E-03,+194.4199099780E-03
+228.0937E-09,-204.6956636368E-03,+196.8922717606E-03
+228.8750E-09,-210.8062163352E-03,+204.7113671542E-03
+229.6562E-09,-216.8363670244E-03,+208.8922716321E-03
+230.4375E-09,-220.9368694930E-03,+210.9827238710E-03
+231.2187E-09,-228.8162663935E-03,+212.9927741007E-03
