x-axis,1,2,3
second,Volt,Volt,Volt
+95.9688E-09,+605.4651343838E-03,+358.5505641640E-03,+250.0078517587E-03
+96.7500E-09,+607.4751846136E-03,+351.7967953921E-03,+250.0078517587E-03
+97.5313E-09,+601.0430238784E-03,+350.5103632451E-03,+250.0078517587E-03
+98.3125E-09,+596.3797073455E-03,+350.5103632451E-03,+250.0078517587E-03
+99.0938E-09,+588.9827225001E-03,+343.7565944732E-03,+250.0078517587E-03
+99.8750E-09,+582.8420190483E-03,+342.4701623262E-03,+253.3847361447E-03
+100.6563E-09,+576.6410140895E-03,+342.4701623262E-03,+252.1284547511E-03
+101.4375E-09,+572.2591045887E-03,+340.7817201332E-03,+250.2892587909E-03
+102.2188E-09,+558.1083509714E-03,+338.7716699035E-03,+256.7616205306E-03
+103.0000E-09,+547.5153862608E-03,+341.8269462527E-03,+254.6711682917E-03
+103.7813E-09,+540.5003109590E-03,+342.4701623262E-03,+257.4048366041E-03
+104.5625E-09,+532.7013160677E-03,+342.4701623262E-03,+258.0480526776E-03
+105.3438E-09,+517.9073463769E-03,+342.4701623262E-03,+258.0480526776E-03
+106.1250E-09,+505.2038289250E-03,+342.4701623262E-03,+258.0480526776E-03
+106.9063E-09,+496.5204119326E-03,+339.0932779403E-03,+258.0480526776E-03
+107.6875E-09,+488.4802110137E-03,+341.8269462527E-03,+259.7364948706E-03
+108.4688E-09,+473.6862413229E-03,+342.4701623262E-03,+261.7465451003E-03
+109.2500E-09,+460.9827238710E-03,+342.4701623262E-03,+265.4450375230E-03
+110.0313E-09,+445.5455381067E-03,+339.0932779403E-03,+269.4651379825E-03
+110.8125E-09,+438.7515683302E-03,+338.4500618668E-03,+273.4852384419E-03
+111.5938E-09,+432.0380005629E-03,+338.4500618668E-03,+274.1284545154E-03
+112.3750E-09,+420.7817192764E-03,+338.4500618668E-03,+274.1284545154E-03
+113.1563E-09,+412.0983022840E-03,+338.4500618668E-03,+274.1284545154E-03
+113.9375E-09,+405.3244330098E-03,+338.4500618668E-03,+277.5053389014E-03
+114.7188E-09,+399.6359908597E-03,+335.0731774808E-03,+278.1485549749E-03
+115.5000E-09,+395.3746843727E-03,+336.1184036003E-03,+278.1485549749E-03
+116.2813E-09,+387.9776995273E-03,+338.1284538300E-03,+278.1485549749E-03
+117.0625E-09,+383.3143829943E-03,+338.4500618668E-03,+281.5254393609E-03
+117.8438E-09,+379.7163930831E-03,+338.4500618668E-03,+282.1686554344E-03
+118.6250E-09,+375.3545840846E-03,+338.4500618668E-03,+283.6460423532E-03
+119.4063E-09,+371.2540816159E-03,+339.7163935115E-03,+285.8269468525E-03
+120.1875E-09,+367.2339811565E-03,+342.0681522803E-03,+286.1887558938E-03
+120.9688E-09,+364.6912676159E-03,+345.8470467122E-03,+286.1887558938E-03
+121.7500E-09,+362.8520716557E-03,+346.4902627857E-03,+286.1887558938E-03
+122.5313E-09,+359.1937802375E-03,+350.0782024457E-03,+286.1887558938E-03
+123.3125E-09,+358.5505641640E-03,+353.9274486357E-03,+286.1887558938E-03
+124.0938E-09,+358.5505641640E-03,+357.9073480905E-03,+286.1887558938E-03
+124.8750E-09,+356.8621219711E-03,+358.5505641640E-03,+286.1887558938E-03
+125.6563E-09,+354.8520717413E-03,+361.9274485500E-03,+286.1887558938E-03
+126.4375E-09,+357.9073480905E-03,+362.5706646235E-03,+286.1887558938E-03
+127.2188E-09,+355.1736797781E-03,+362.5706646235E-03,+279.4349871219E-03
+128.0000E-09,+354.5304637046E-03,+365.9475490094E-03,+284.9023237468E-03
+128.7813E-09,+354.5304637046E-03,+369.9676494689E-03,+279.4349871219E-03
+129.5625E-09,+354.5304637046E-03,+370.6108655424E-03,+279.4148866196E-03
+130.3438E-09,+354.5304637046E-03,+370.6108655424E-03,+281.7666453884E-03
+131.1250E-09,+354.5304637046E-03,+370.6108655424E-03,+278.7917710484E-03
+131.9063E-09,+354.5304637046E-03,+370.6108655424E-03,+278.1485549749E-03
+132.6875E-09,+354.5304637046E-03,+370.6108655424E-03,+278.1485549749E-03
+133.4688E-09,+354.5304637046E-03,+368.9224233494E-03,+278.1485549749E-03
+134.2500E-09,+354.5304637046E-03,+366.9123731197E-03,+278.1485549749E-03
