time	V(n001)	V(n002)
1.300132617717803e-07	4.958696e-02	7.684365e-02
1.300155474860660e-07	4.958696e-02	7.684365e-02
1.300178332003517e-07	4.958696e-02	7.684365e-02
1.300208332003517e-07	4.958696e-02	7.684366e-02
1.300238332003517e-07	4.958696e-02	7.684366e-02
1.300268332003517e-07	4.958696e-02	7.684368e-02
1.300298332003517e-07	4.958696e-02	7.684370e-02
1.300326903432089e-07	4.958696e-02	7.684374e-02
1.300355474860660e-07	4.958696e-02	7.684379e-02
1.300384046289232e-07	4.958696e-02	7.684385e-02
1.300412617717803e-07	4.958696e-02	7.684393e-02
1.300441189146375e-07	4.958696e-02	7.684402e-02
1.300469760574946e-07	4.958696e-02	7.684413e-02
1.300498332003518e-07	4.958696e-02	7.684425e-02
1.300536903432089e-07	4.958695e-02	7.684445e-02
1.300575474860661e-07	4.958695e-02	7.684469e-02
1.300614046289232e-07	4.958695e-02	7.684497e-02
1.300652617717803e-07	4.958695e-02	7.684529e-02
1.300691189146375e-07	4.958695e-02	7.684564e-02
1.300729760574946e-07	4.958695e-02	7.684603e-02
1.300768332003518e-07	4.958695e-02	7.684646e-02
1.300825474860661e-07	4.958694e-02	7.684718e-02
1.300882617717804e-07	4.958694e-02	7.684797e-02
1.300939760574947e-07	4.958693e-02	7.684882e-02
1.300996903432090e-07	4.958692e-02	7.684973e-02
1.301054046289233e-07	4.958691e-02	7.685071e-02
1.301111189146375e-07	4.958690e-02	7.685176e-02
1.301168332003518e-07	4.958688e-02	7.685287e-02
1.301239760574947e-07	4.958686e-02	7.685435e-02
1.301311189146376e-07	4.958683e-02	7.685583e-02
1.301382617717804e-07	4.958679e-02	7.685730e-02
1.301454046289233e-07	4.958673e-02	7.685877e-02
1.301525474860662e-07	4.958667e-02	7.686024e-02
1.301596903432090e-07	4.958660e-02	7.686170e-02
1.301668332003519e-07	4.958652e-02	7.686315e-02
1.301749760574947e-07	4.958642e-02	7.686475e-02
1.301831189146376e-07	4.958628e-02	7.686613e-02
1.301912617717805e-07	4.958612e-02	7.686732e-02
1.301994046289234e-07	4.958592e-02	7.686830e-02
1.302075474860662e-07	4.958570e-02	7.686908e-02
1.302156903432091e-07	4.958545e-02	7.686965e-02
1.302238332003520e-07	4.958517e-02	7.687002e-02
1.302295474860663e-07	4.958495e-02	7.687008e-02
1.302352617717805e-07	4.958471e-02	7.686996e-02
1.302409760574948e-07	4.958445e-02	7.686965e-02
1.302466903432091e-07	4.958416e-02	7.686917e-02
1.302524046289234e-07	4.958384e-02	7.686851e-02
1.302581189146377e-07	4.958350e-02	7.686767e-02
1.302638332003520e-07	4.958314e-02	7.686666e-02
1.302735474860663e-07	4.958248e-02	7.686449e-02
1.302832617717806e-07	4.958172e-02	7.686164e-02
1.302929760574949e-07	4.958085e-02	7.685810e-02
1.303026903432092e-07	4.957989e-02	7.685387e-02
1.303124046289235e-07	4.957883e-02	7.684895e-02
1.303221189146378e-07	4.957766e-02	7.684335e-02
1.303318332003521e-07	4.957640e-02	7.683706e-02
1.303468332003521e-07	4.957424e-02	7.682581e-02
1.303618332003521e-07	4.957172e-02	7.681267e-02
1.303768332003521e-07	4.956884e-02	7.679766e-02
1.303918332003521e-07	4.956561e-02	7.678077e-02
1.304068332003522e-07	4.956202e-02	7.676200e-02
1.304218332003522e-07	4.955806e-02	7.674135e-02
1.304368332003522e-07	4.955376e-02	7.671882e-02
1.304602617717808e-07	4.954620e-02	7.667941e-02
1.304836903432094e-07	4.953746e-02	7.663621e-02
1.305071189146380e-07	4.952755e-02	7.658921e-02
1.305305474860666e-07	4.951645e-02	7.653842e-02
1.305539760574952e-07	4.950418e-02	7.648383e-02
1.305774046289238e-07	4.949073e-02	7.642544e-02
1.306008332003524e-07	4.947610e-02	7.636326e-02
1.306326903432096e-07	4.945394e-02	7.627339e-02
1.306645474860667e-07	4.942960e-02	7.618045e-02
1.306964046289239e-07	4.940310e-02	7.608444e-02
1.307282617717811e-07	4.937443e-02	7.598536e-02
1.307601189146383e-07	4.934358e-02	7.588320e-02
1.307919760574954e-07	4.931056e-02	7.577798e-02
1.308238332003526e-07	4.927537e-02	7.566968e-02
1.308525474860670e-07	4.924198e-02	7.557180e-02
1.308812617717813e-07	4.920752e-02	7.547382e-02
1.309099760574956e-07	4.917199e-02	7.537573e-02
1.309386903432099e-07	4.913539e-02	7.527754e-02
1.309674046289242e-07	4.909772e-02	7.517925e-02
1.309961189146385e-07	4.905898e-02	7.508086e-02
1.310248332003529e-07	4.901917e-02	7.498236e-02
1.310258332003529e-07	4.901778e-02	7.497895e-02
1.310848332003529e-07	4.893216e-02	7.477885e-02
1.311438332003530e-07	4.884781e-02	7.458181e-02
1.312028332003531e-07	4.876474e-02	7.438782e-02
1.312618332003531e-07	4.868294e-02	7.419689e-02
1.313208332003532e-07	4.860243e-02	7.400902e-02
1.313798332003533e-07	4.852319e-02	7.382421e-02
1.314388332003533e-07	4.844522e-02	7.364245e-02
1.314846903432105e-07	4.838905e-02	7.350319e-02
1.315305474860677e-07	4.833653e-02	7.336510e-02
1.315764046289249e-07	4.828767e-02	7.322819e-02
1.316222617717821e-07	4.824246e-02	7.309246e-02
1.316681189146393e-07	4.820092e-02	7.295790e-02
1.317139760574965e-07	4.816304e-02	7.282452e-02
1.317598332003537e-07	4.812881e-02	7.269231e-02
1.317955474860680e-07	4.810545e-02	7.258980e-02
1.318312617717823e-07	4.808477e-02	7.248773e-02
1.318669760574967e-07	4.806677e-02	7.238611e-02
1.319026903432110e-07	4.805145e-02	7.228492e-02
1.319384046289253e-07	4.803882e-02	7.218418e-02
1.319741189146396e-07	4.802887e-02	7.208387e-02
1.320098332003540e-07	4.802160e-02	7.198401e-02
1.320498332003540e-07	4.801669e-02	7.187258e-02
1.320654046289255e-07	4.801569e-02	7.182933e-02
1.320809760574969e-07	4.801519e-02	7.178616e-02
1.320965474860684e-07	4.801519e-02	7.174306e-02
1.321121189146398e-07	4.801569e-02	7.170003e-02
1.321276903432113e-07	4.801669e-02	7.165708e-02
1.321432617717827e-07	4.801819e-02	7.161420e-02
1.321588332003541e-07	4.802019e-02	7.157139e-02
1.322092617717828e-07	4.803039e-02	7.143322e-02
1.322596903432114e-07	4.804521e-02	7.129582e-02
1.323101189146400e-07	4.806467e-02	7.115921e-02
1.323605474860687e-07	4.808876e-02	7.102337e-02
1.324109760574973e-07	4.811748e-02	7.088830e-02
1.324614046289259e-07	4.815083e-02	7.075401e-02
1.325118332003545e-07	4.818881e-02	7.062050e-02
1.325919760574975e-07	4.825867e-02	7.041003e-02
1.326721189146404e-07	4.833582e-02	7.020162e-02
1.327522617717834e-07	4.842024e-02	6.999530e-02
1.328324046289263e-07	4.851195e-02	6.979105e-02
1.329125474860693e-07	4.861093e-02	6.958887e-02
1.329926903432122e-07	4.871718e-02	6.938876e-02
1.330728332003552e-07	4.883072e-02	6.919073e-02
1.330738332003552e-07	4.883214e-02	6.918827e-02
1.330955474860695e-07	4.886322e-02	6.913495e-02
1.331172617717838e-07	4.889457e-02	6.908177e-02
1.331389760574981e-07	4.892622e-02	6.902874e-02
1.331606903432124e-07	4.895814e-02	6.897587e-02
1.331824046289267e-07	4.899034e-02	6.892314e-02
1.332041189146410e-07	4.902283e-02	6.887056e-02
1.332258332003554e-07	4.905559e-02	6.881814e-02
1.332268332003554e-07	4.905710e-02	6.881580e-02
1.332278332003554e-07	4.905862e-02	6.881310e-02
1.332288332003554e-07	4.906013e-02	6.881072e-02
1.332474046289268e-07	4.908829e-02	6.876582e-02
1.332659760574983e-07	4.911684e-02	6.872124e-02
1.332845474860697e-07	4.914577e-02	6.867697e-02
1.333031189146411e-07	4.917507e-02	6.863301e-02
1.333216903432126e-07	4.920476e-02	6.858936e-02
1.333402617717840e-07	4.923484e-02	6.854602e-02
1.333588332003555e-07	4.926529e-02	6.850299e-02
1.333808332003555e-07	4.930204e-02	6.845316e-02
1.334028332003556e-07	4.933900e-02	6.840419e-02
1.334248332003556e-07	4.937617e-02	6.835610e-02
1.334468332003556e-07	4.941355e-02	6.830887e-02
1.334688332003556e-07	4.945115e-02	6.826251e-02
1.334908332003557e-07	4.948896e-02	6.821701e-02
1.335128332003557e-07	4.952699e-02	6.817239e-02
1.335509760574986e-07	4.959276e-02	6.809939e-02
1.335891189146415e-07	4.965766e-02	6.802307e-02
1.336272617717844e-07	4.972169e-02	6.794344e-02
1.336654046289273e-07	4.978485e-02	6.786049e-02
1.337035474860702e-07	4.984715e-02	6.777422e-02
1.337416903432131e-07	4.990858e-02	6.768464e-02
1.337798332003560e-07	4.996914e-02	6.759174e-02
1.338129760574989e-07	5.002062e-02	6.750248e-02
1.338461189146418e-07	5.007148e-02	6.740413e-02
1.338792617717847e-07	5.012175e-02	6.729669e-02
1.339124046289276e-07	5.017140e-02	6.718016e-02
1.339455474860705e-07	5.022046e-02	6.705453e-02
1.339786903432134e-07	5.026890e-02	6.691981e-02
1.340118332003562e-07	5.031674e-02	6.677600e-02
1.340978332003563e-07	5.043948e-02	6.634797e-02
1.341492617717850e-07	5.051176e-02	6.605379e-02
1.342006903432136e-07	5.058372e-02	6.573403e-02
1.342521189146422e-07	5.065535e-02	6.538872e-02
1.343035474860709e-07	5.072665e-02	6.501784e-02
1.343549760574995e-07	5.079763e-02	6.462140e-02
1.344064046289281e-07	5.086828e-02	6.419939e-02
1.344578332003568e-07	5.093860e-02	6.375182e-02
1.345525474860712e-07	5.106869e-02	6.285203e-02
1.346472617717855e-07	5.119645e-02	6.191751e-02
1.347419760574999e-07	5.132186e-02	6.094826e-02
1.348366903432143e-07	5.144493e-02	5.994428e-02
1.349314046289287e-07	5.156565e-02	5.890558e-02
1.350261189146431e-07	5.168404e-02	5.783214e-02
1.351208332003575e-07	5.180008e-02	5.672398e-02
1.351218332003575e-07	5.180128e-02	5.671252e-02
1.352224046289291e-07	5.191938e-02	5.554643e-02
1.353229760575006e-07	5.203246e-02	5.439958e-02
1.354235474860721e-07	5.214054e-02	5.327198e-02
1.355241189146437e-07	5.224360e-02	5.216362e-02
1.356246903432152e-07	5.234165e-02	5.107451e-02
1.357252617717867e-07	5.243468e-02	5.000464e-02
1.358258332003583e-07	5.252270e-02	4.895402e-02
1.358714046289298e-07	5.256083e-02	4.849283e-02
1.359169760575013e-07	5.259797e-02	4.803850e-02
1.359625474860728e-07	5.263412e-02	4.759103e-02
1.360081189146442e-07	5.266929e-02	4.715041e-02
1.360536903432157e-07	5.270347e-02	4.671665e-02
1.360992617717872e-07	5.273667e-02	4.628975e-02
1.361448332003587e-07	5.276888e-02	4.586970e-02
1.361458332003587e-07	5.276958e-02	4.586057e-02
1.362919760575017e-07	5.286518e-02	4.456867e-02
1.364381189146447e-07	5.295344e-02	4.334337e-02
1.365842617717877e-07	5.303437e-02	4.218465e-02
1.367304046289308e-07	5.310796e-02	4.109252e-02
1.368765474860738e-07	5.317422e-02	4.006699e-02
1.370226903432168e-07	5.323314e-02	3.910804e-02
1.371688332003598e-07	5.328472e-02	3.821569e-02
1.371698332003598e-07	5.328507e-02	3.820972e-02
1.373026903432171e-07	5.332800e-02	3.744621e-02
1.374355474860744e-07	5.336778e-02	3.671791e-02
1.375684046289317e-07	5.340442e-02	3.602482e-02
1.377012617717890e-07	5.343791e-02	3.536694e-02
1.378341189146463e-07	5.346826e-02	3.474427e-02
1.379669760575036e-07	5.349547e-02	3.415682e-02
1.380998332003609e-07	5.351952e-02	3.360457e-02
1.381938332003610e-07	5.353571e-02	3.322514e-02
1.383239760575040e-07	5.355606e-02	3.272422e-02
1.384541189146470e-07	5.357498e-02	3.224078e-02
1.385842617717900e-07	5.359247e-02	3.177483e-02
1.387144046289330e-07	5.360851e-02	3.132636e-02
1.388445474860760e-07	5.362313e-02	3.089537e-02
1.389746903432190e-07	5.363630e-02	3.048187e-02
1.391048332003620e-07	5.364804e-02	3.008585e-02
1.392178332003621e-07	5.365768e-02	2.974879e-02
1.393566903432195e-07	5.366837e-02	2.934891e-02
1.394955474860768e-07	5.367829e-02	2.895814e-02
1.396344046289341e-07	5.368743e-02	2.857649e-02
1.397732617717913e-07	5.369580e-02	2.820394e-02
1.399121189146486e-07	5.370340e-02	2.784051e-02
1.400509760575059e-07	5.371023e-02	2.748619e-02
1.401898332003633e-07	5.371628e-02	2.714098e-02
1.402418332003633e-07	5.371847e-02	2.701245e-02
1.403879760575063e-07	5.372413e-02	2.665690e-02
1.405341189146493e-07	5.372937e-02	2.630573e-02
1.406802617717924e-07	5.373418e-02	2.595894e-02
1.408264046289354e-07	5.373858e-02	2.561654e-02
1.409725474860784e-07	5.374255e-02	2.527851e-02
1.411186903432215e-07	5.374611e-02	2.494487e-02
1.412648332003645e-07	5.374924e-02	2.461561e-02
1.412658332003645e-07	5.374926e-02	2.461336e-02
1.414119760575075e-07	5.375214e-02	2.428632e-02
1.415581189146505e-07	5.375480e-02	2.396115e-02
1.417042617717935e-07	5.375725e-02	2.363785e-02
1.418504046289366e-07	5.375948e-02	2.331643e-02
1.419965474860796e-07	5.376149e-02	2.299687e-02
1.421426903432226e-07	5.376329e-02	2.267918e-02
1.422888332003656e-07	5.376488e-02	2.236337e-02
1.422898332003656e-07	5.376489e-02	2.236121e-02
1.424359760575087e-07	5.376634e-02	2.204631e-02
1.425821189146517e-07	5.376768e-02	2.173218e-02
1.427282617717947e-07	5.376891e-02	2.141884e-02
1.428744046289377e-07	5.377003e-02	2.110628e-02
1.430205474860808e-07	5.377105e-02	2.079450e-02
1.431666903432238e-07	5.377195e-02	2.048349e-02
1.433128332003668e-07	5.377274e-02	2.017327e-02
1.433138332003668e-07	5.377274e-02	2.017114e-02
1.434599760575098e-07	5.377346e-02	1.986129e-02
1.436061189146528e-07	5.377413e-02	1.955175e-02
1.437522617717959e-07	5.377474e-02	1.924254e-02
1.438984046289389e-07	5.377529e-02	1.893364e-02
1.440445474860819e-07	5.377579e-02	1.862506e-02
1.441906903432249e-07	5.377623e-02	1.831680e-02
1.443368332003680e-07	5.377662e-02	1.800886e-02
1.443378332003680e-07	5.377662e-02	1.800675e-02
1.444839760575110e-07	5.377697e-02	1.769896e-02
1.446301189146540e-07	5.377730e-02	1.739130e-02
1.447762617717970e-07	5.377759e-02	1.708376e-02
1.449224046289401e-07	5.377786e-02	1.677635e-02
1.450685474860831e-07	5.377810e-02	1.646907e-02
1.452146903432261e-07	5.377832e-02	1.616192e-02
1.453608332003691e-07	5.377850e-02	1.585490e-02
1.453618332003691e-07	5.377850e-02	1.585280e-02
1.455079760575121e-07	5.377867e-02	1.554584e-02
1.456541189146552e-07	5.377883e-02	1.523893e-02
1.458002617717982e-07	5.377897e-02	1.493207e-02
1.459464046289412e-07	5.377909e-02	1.462526e-02
1.460925474860842e-07	5.377921e-02	1.431850e-02
1.462386903432273e-07	5.377931e-02	1.401180e-02
1.463848332003703e-07	5.377940e-02	1.370514e-02
1.463858332003703e-07	5.377940e-02	1.370305e-02
1.465319760575133e-07	5.377948e-02	1.339641e-02
1.466781189146563e-07	5.377955e-02	1.308980e-02
1.468242617717993e-07	5.377962e-02	1.278321e-02
1.469704046289424e-07	5.377968e-02	1.247664e-02
1.471165474860854e-07	5.377973e-02	1.217009e-02
1.472626903432284e-07	5.377977e-02	1.186356e-02
1.474088332003714e-07	5.377981e-02	1.155705e-02
1.474098332003714e-07	5.377981e-02	1.155495e-02
1.483048332003725e-07	5.377999e-02	9.678029e-03
1.483078332003725e-07	5.377999e-02	9.671737e-03
1.483108332003725e-07	5.377999e-02	9.665446e-03
1.483138332003725e-07	5.377999e-02	9.659155e-03
1.483168332003725e-07	5.377999e-02	9.652863e-03
1.483198332003725e-07	5.377998e-02	9.646572e-03
1.483229760575153e-07	5.377997e-02	9.639981e-03
1.483261189146582e-07	5.377996e-02	9.633388e-03
1.483292617718010e-07	5.377994e-02	9.626794e-03
1.483324046289439e-07	5.377992e-02	9.620199e-03
1.483355474860868e-07	5.377989e-02	9.613602e-03
1.483386903432296e-07	5.377986e-02	9.607005e-03
1.483418332003725e-07	5.377983e-02	9.600406e-03
1.483464046289439e-07	5.377977e-02	9.590804e-03
1.483509760575154e-07	5.377970e-02	9.581195e-03
1.483555474860868e-07	5.377961e-02	9.571578e-03
1.483601189146582e-07	5.377951e-02	9.561953e-03
1.483646903432297e-07	5.377940e-02	9.552320e-03
1.483692617718011e-07	5.377928e-02	9.542680e-03
1.483738332003725e-07	5.377915e-02	9.533032e-03
1.483819760575154e-07	5.377887e-02	9.515821e-03
1.483901189146583e-07	5.377855e-02	9.498568e-03
1.483982617718011e-07	5.377820e-02	9.481274e-03
1.484064046289440e-07	5.377782e-02	9.463938e-03
1.484145474860869e-07	5.377740e-02	9.446561e-03
1.484226903432297e-07	5.377694e-02	9.429143e-03
1.484308332003726e-07	5.377644e-02	9.411682e-03
1.484338332003726e-07	5.377625e-02	9.405239e-03
1.484462617718012e-07	5.377542e-02	9.378426e-03
1.484586903432298e-07	5.377455e-02	9.351592e-03
1.484711189146583e-07	5.377365e-02	9.324737e-03
1.484835474860869e-07	5.377272e-02	9.297861e-03
1.484959760575155e-07	5.377176e-02	9.270963e-03
1.485084046289441e-07	5.377076e-02	9.244044e-03
1.485208332003727e-07	5.376973e-02	9.217103e-03
1.485321189146584e-07	5.376880e-02	9.192701e-03
1.485434046289442e-07	5.376786e-02	9.168492e-03
1.485546903432299e-07	5.376691e-02	9.144475e-03
1.485659760575156e-07	5.376596e-02	9.120649e-03
1.485772617718013e-07	5.376500e-02	9.097016e-03
1.485885474860871e-07	5.376403e-02	9.073575e-03
1.485998332003728e-07	5.376305e-02	9.050326e-03
1.486134046289442e-07	5.376188e-02	9.022753e-03
1.486269760575157e-07	5.376065e-02	8.995834e-03
1.486405474860871e-07	5.375936e-02	8.969570e-03
1.486541189146586e-07	5.375802e-02	8.943960e-03
1.486676903432300e-07	5.375661e-02	8.919004e-03
1.486812617718014e-07	5.375516e-02	8.894703e-03
1.486948332003729e-07	5.375364e-02	8.871057e-03
1.487145474860872e-07	5.375133e-02	8.838216e-03
1.487342617718015e-07	5.374863e-02	8.807427e-03
1.487539760575158e-07	5.374554e-02	8.778691e-03
1.487736903432301e-07	5.374206e-02	8.752008e-03
1.487934046289444e-07	5.373819e-02	8.727377e-03
1.488131189146587e-07	5.373393e-02	8.704798e-03
1.488328332003731e-07	5.372927e-02	8.684272e-03
1.488494046289445e-07	5.372488e-02	8.668876e-03
1.488659760575159e-07	5.372000e-02	8.654897e-03
1.488825474860874e-07	5.371463e-02	8.642336e-03
1.488991189146588e-07	5.370876e-02	8.631193e-03
1.489156903432303e-07	5.370241e-02	8.621468e-03
1.489322617718017e-07	5.369557e-02	8.613160e-03
1.489488332003732e-07	5.368824e-02	8.606270e-03
1.489619760575161e-07	5.368200e-02	8.601697e-03
1.489751189146589e-07	5.367537e-02	8.597767e-03
1.489882617718018e-07	5.366836e-02	8.594480e-03
1.490014046289447e-07	5.366096e-02	8.591836e-03
1.490145474860876e-07	5.365318e-02	8.589834e-03
1.490276903432304e-07	5.364501e-02	8.588476e-03
1.490408332003733e-07	5.363647e-02	8.587760e-03
1.490552617718019e-07	5.362660e-02	8.587585e-03
1.490696903432305e-07	5.361624e-02	8.587782e-03
1.490841189146590e-07	5.360537e-02	8.588350e-03
1.490985474860876e-07	5.359399e-02	8.589291e-03
1.491129760575162e-07	5.358211e-02	8.590603e-03
1.491274046289448e-07	5.356972e-02	8.592287e-03
1.491418332003734e-07	5.355683e-02	8.594343e-03
1.491592617718020e-07	5.354056e-02	8.597095e-03
1.491766903432306e-07	5.352355e-02	8.599668e-03
1.491941189146592e-07	5.350580e-02	8.602061e-03
1.492115474860878e-07	5.348731e-02	8.604275e-03
1.492289760575164e-07	5.346808e-02	8.606309e-03
1.492464046289450e-07	5.344810e-02	8.608165e-03
1.492638332003735e-07	5.342739e-02	8.609841e-03
1.492754046289450e-07	5.341324e-02	8.610545e-03
1.492869760575164e-07	5.339877e-02	8.610912e-03
1.492985474860879e-07	5.338400e-02	8.610941e-03
1.493101189146593e-07	5.336893e-02	8.610634e-03
1.493216903432308e-07	5.335354e-02	8.609989e-03
1.493332617718022e-07	5.333784e-02	8.609006e-03
1.493448332003736e-07	5.332183e-02	8.607686e-03
1.493608332003737e-07	5.329920e-02	8.605197e-03
1.493768332003737e-07	5.327602e-02	8.601700e-03
1.493928332003737e-07	5.325231e-02	8.597198e-03
1.494088332003737e-07	5.322806e-02	8.591689e-03
1.494248332003737e-07	5.320327e-02	8.585173e-03
1.494408332003737e-07	5.317795e-02	8.577651e-03
1.494568332003738e-07	5.315208e-02	8.569123e-03
1.494578332003738e-07	5.315045e-02	8.568545e-03
1.494825474860881e-07	5.310941e-02	8.552977e-03
1.495072617718024e-07	5.306731e-02	8.534261e-03
1.495319760575167e-07	5.302416e-02	8.512395e-03
1.495566903432310e-07	5.297995e-02	8.487381e-03
1.495814046289453e-07	5.293468e-02	8.459218e-03
1.496061189146596e-07	5.288836e-02	8.427906e-03
1.496308332003740e-07	5.284097e-02	8.393446e-03
1.496692617718026e-07	5.276532e-02	8.332585e-03
1.497076903432312e-07	5.268792e-02	8.263955e-03
1.497461189146598e-07	5.260879e-02	8.187556e-03
1.497845474860884e-07	5.252792e-02	8.103387e-03
1.498229760575170e-07	5.244531e-02	8.011449e-03
1.498614046289457e-07	5.236097e-02	7.911742e-03
1.498998332003743e-07	5.227489e-02	7.804266e-03
1.499828332003744e-07	5.208349e-02	7.539523e-03
1.500658332003744e-07	5.188891e-02	7.257304e-03
1.501488332003745e-07	5.169115e-02	6.957609e-03
1.502318332003746e-07	5.149020e-02	6.640436e-03
1.503148332003747e-07	5.128607e-02	6.305788e-03
1.503978332003748e-07	5.107876e-02	5.953663e-03
1.504808332003749e-07	5.086827e-02	5.584062e-03
1.504818332003749e-07	5.086574e-02	5.579708e-03
1.505596903432322e-07	5.066809e-02	5.235093e-03
1.506375474860894e-07	5.047021e-02	4.894941e-03
1.507154046289466e-07	5.027211e-02	4.559251e-03
1.507932617718038e-07	5.007378e-02	4.228024e-03
1.508711189146611e-07	4.987522e-02	3.901259e-03
1.509489760575183e-07	4.967643e-02	3.578957e-03
1.510268332003755e-07	4.947742e-02	3.261117e-03
1.510951189146613e-07	4.930343e-02	2.992714e-03
1.511634046289471e-07	4.912994e-02	2.732133e-03
1.512316903432329e-07	4.895694e-02	2.479374e-03
1.512999760575187e-07	4.878443e-02	2.234437e-03
1.513682617718045e-07	4.861241e-02	1.997323e-03
1.514365474860903e-07	4.844089e-02	1.768031e-03
1.515048332003761e-07	4.826986e-02	1.546561e-03
1.515058332003761e-07	4.826736e-02	1.543379e-03
1.515178332003761e-07	4.823739e-02	1.505523e-03
1.515298332003761e-07	4.820744e-02	1.467627e-03
1.515418332003761e-07	4.817751e-02	1.429691e-03
1.515538332003761e-07	4.814761e-02	1.391714e-03
1.515658332003762e-07	4.811773e-02	1.353696e-03
1.515778332003762e-07	4.808787e-02	1.315638e-03
1.515898332003762e-07	4.805803e-02	1.277539e-03
1.516171189146619e-07	4.799006e-02	1.187738e-03
1.516444046289477e-07	4.792250e-02	1.100917e-03
1.516716903432334e-07	4.785536e-02	1.017078e-03
1.516989760575192e-07	4.778862e-02	9.362193e-04
1.517262617718049e-07	4.772229e-02	8.583419e-04
1.517535474860907e-07	4.765637e-02	7.834456e-04
1.517808332003764e-07	4.759086e-02	7.115304e-04
1.517979760575193e-07	4.755020e-02	6.709122e-04
1.518151189146621e-07	4.750998e-02	6.330736e-04
1.518322617718050e-07	4.747020e-02	5.980146e-04
1.518494046289479e-07	4.743085e-02	5.657350e-04
1.518665474860908e-07	4.739194e-02	5.362351e-04
1.518836903432337e-07	4.735346e-02	5.095147e-04
1.519008332003765e-07	4.731542e-02	4.855738e-04
1.519161189146623e-07	4.728199e-02	4.668605e-04
1.519314046289480e-07	4.724904e-02	4.503120e-04
1.519466903432337e-07	4.721659e-02	4.359283e-04
1.519619760575195e-07	4.718463e-02	4.237094e-04
1.519772617718052e-07	4.715316e-02	4.136553e-04
1.519925474860909e-07	4.712217e-02	4.057661e-04
1.520078332003767e-07	4.709168e-02	4.000417e-04
1.520221189146624e-07	4.706369e-02	3.965139e-04
1.520364046289481e-07	4.703618e-02	3.944945e-04
1.520506903432338e-07	4.700917e-02	3.939833e-04
1.520649760575196e-07	4.698264e-02	3.949804e-04
1.520792617718053e-07	4.695661e-02	3.974858e-04
1.520935474860910e-07	4.693106e-02	4.014994e-04
1.521078332003768e-07	4.690600e-02	4.070214e-04
1.521338332003768e-07	4.686176e-02	4.209362e-04
1.521598332003768e-07	4.681911e-02	4.377790e-04
1.521858332003769e-07	4.677803e-02	4.575496e-04
1.522118332003769e-07	4.673852e-02	4.802481e-04
1.522378332003769e-07	4.670060e-02	5.058745e-04
1.522638332003769e-07	4.666425e-02	5.344287e-04
1.522898332003770e-07	4.662948e-02	5.659109e-04
1.523191189146627e-07	4.659219e-02	6.032349e-04
1.523484046289485e-07	4.655627e-02	6.416638e-04
1.523776903432342e-07	4.652174e-02	6.811976e-04
1.524069760575200e-07	4.648860e-02	7.218362e-04
1.524362617718057e-07	4.645683e-02	7.635797e-04
1.524655474860915e-07	4.642644e-02	8.064281e-04
1.524948332003772e-07	4.639744e-02	8.503814e-04
1.525298332003772e-07	4.636358e-02	9.025232e-04
1.525718332003773e-07	4.632534e-02	9.657032e-04
1.526138332003773e-07	4.628718e-02	1.028383e-03
1.526558332003774e-07	4.624911e-02	1.090563e-03
1.526978332003774e-07	4.621112e-02	1.152243e-03
1.527398332003775e-07	4.617322e-02	1.213423e-03
1.527818332003775e-07	4.613540e-02	1.274104e-03
1.528238332003776e-07	4.609767e-02	1.334284e-03
1.528721189146633e-07	4.605257e-02	1.402151e-03
1.529204046289491e-07	4.600437e-02	1.469242e-03
1.529686903432349e-07	4.595308e-02	1.535557e-03
1.530169760575206e-07	4.589870e-02	1.601096e-03
1.530652617718064e-07	4.584121e-02	1.665858e-03
1.531135474860922e-07	4.578063e-02	1.729844e-03
1.531618332003780e-07	4.571696e-02	1.793053e-03
1.532176903432352e-07	4.563746e-02	1.865605e-03
1.532735474860924e-07	4.555179e-02	1.937452e-03
1.533294046289496e-07	4.545995e-02	2.008594e-03
1.533852617718068e-07	4.536194e-02	2.079032e-03
1.534411189146640e-07	4.525776e-02	2.148765e-03
1.534969760575212e-07	4.514741e-02	2.217794e-03
1.535528332003784e-07	4.503088e-02	2.286118e-03
1.535538332003784e-07	4.502874e-02	2.287334e-03
1.536708332003785e-07	4.475872e-02	2.428928e-03
1.537878332003787e-07	4.446735e-02	2.565330e-03
1.539048332003788e-07	4.415464e-02	2.696540e-03
1.540218332003789e-07	4.382059e-02	2.822556e-03
1.541388332003791e-07	4.346520e-02	2.943381e-03
1.542558332003792e-07	4.308846e-02	3.059013e-03
1.543728332003793e-07	4.269038e-02	3.169452e-03
1.545778332003796e-07	4.197290e-02	3.346039e-03
1.547239760575226e-07	4.143622e-02	3.458911e-03
1.548701189146656e-07	4.089787e-02	3.563338e-03
1.550162617718086e-07	4.035784e-02	3.659320e-03
1.551624046289517e-07	3.981613e-02	3.746856e-03
1.553085474860947e-07	3.927275e-02	3.825948e-03
1.554546903432377e-07	3.872770e-02	3.896595e-03
1.556008332003807e-07	3.818097e-02	3.958796e-03
1.556018332003807e-07	3.817730e-02	3.959208e-03
1.557476903432380e-07	3.764319e-02	4.014915e-03
1.558935474860954e-07	3.711854e-02	4.066024e-03
1.560394046289527e-07	3.660337e-02	4.112534e-03
1.561852617718099e-07	3.609766e-02	4.154446e-03
1.563311189146673e-07	3.560142e-02	4.191759e-03
1.564769760575246e-07	3.511465e-02	4.224474e-03
1.566228332003819e-07	3.463735e-02	4.252591e-03
1.566258332003819e-07	3.462766e-02	4.253159e-03
