time	V(n001)	V(n002)	V(n003)
9.870000000000057e-08	7.916342e-03	8.172109e-02	4.566447e-02
9.890000000000057e-08	9.260660e-03	8.071110e-02	4.553767e-02
9.910000000000058e-08	1.064156e-02	7.970085e-02	4.542251e-02
9.930000000000058e-08	1.204235e-02	7.867982e-02	4.531755e-02
9.950000000000058e-08	1.345257e-02	7.763623e-02	4.522142e-02
9.970000000000058e-08	1.486703e-02	7.655770e-02	4.513283e-02
9.990000000000058e-08	1.628479e-02	7.543188e-02	4.505057e-02
1.001000000000006e-07	1.770809e-02	7.424693e-02	4.497348e-02
1.003000000000006e-07	1.914136e-02	7.299186e-02	4.490051e-02
1.005000000000006e-07	2.059030e-02	7.165682e-02	4.483067e-02
1.007000000000006e-07	2.206120e-02	7.023334e-02	4.476302e-02
1.009000000000006e-07	2.356031e-02	6.871434e-02	4.469672e-02
1.011000000000006e-07	2.509340e-02	6.709425e-02	4.463097e-02
1.013000000000006e-07	2.666540e-02	6.536904e-02	4.456505e-02
1.015000000000006e-07	2.828021e-02	6.353612e-02	4.449829e-02
1.017000000000006e-07	2.994057e-02	6.159435e-02	4.443008e-02
1.019000000000006e-07	3.164796e-02	5.954389e-02	4.435988e-02
1.021000000000006e-07	3.340266e-02	5.738616e-02	4.428718e-02
1.025000000000006e-07	3.704927e-02	5.276003e-02	4.413294e-02
1.027000000000006e-07	3.893623e-02	5.029962e-02	4.405365e-02
1.029000000000006e-07	4.086080e-02	4.774766e-02	4.398067e-02
1.031000000000006e-07	4.281842e-02	4.511005e-02	4.392517e-02
1.033000000000006e-07	4.480395e-02	4.239319e-02	4.389954e-02
1.035000000000006e-07	4.681176e-02	3.960396e-02	4.391219e-02
1.037000000000006e-07	4.883590e-02	3.674959e-02	4.395656e-02
1.039000000000006e-07	5.087017e-02	3.383754e-02	4.400301e-02
1.041000000000006e-07	5.290826e-02	3.087546e-02	4.400538e-02
1.043000000000006e-07	5.494384e-02	2.787110e-02	4.391412e-02
1.045000000000006e-07	5.697063e-02	2.483222e-02	4.368369e-02
1.047000000000006e-07	5.898248e-02	2.176655e-02	4.327474e-02
1.049000000000006e-07	6.097344e-02	1.868173e-02	4.265524e-02
1.051000000000006e-07	6.293780e-02	1.558524e-02	4.180131e-02
1.053000000000006e-07	6.487012e-02	1.248441e-02	4.069743e-02
1.055000000000006e-07	6.676530e-02	9.386317e-03	3.933612e-02
1.057000000000006e-07	6.861860e-02	6.297810e-03	3.771725e-02
1.059000000000006e-07	7.042561e-02	3.225453e-03	3.584716e-02
1.061000000000006e-07	7.218230e-02	1.755135e-04	3.373667e-02
1.063000000000006e-07	7.388505e-02	-2.846052e-03	3.139383e-02
1.065000000000006e-07	7.553059e-02	-5.833613e-03	2.882288e-02
1.067000000000006e-07	7.711604e-02	-8.781874e-03	2.604028e-02
1.069000000000006e-07	7.863890e-02	-1.168588e-02	2.307003e-02
1.071000000000006e-07	8.009700e-02	-1.454101e-02	1.991265e-02
1.073000000000006e-07	8.148856e-02	-1.734301e-02	1.654680e-02
1.075000000000007e-07	8.281211e-02	-2.008793e-02	1.296054e-02
1.077000000000007e-07	8.406650e-02	-2.277219e-02	9.163951e-03
1.079000000000007e-07	8.525088e-02	-2.539252e-02	5.182775e-03
1.081000000000007e-07	8.636469e-02	-2.794599e-02	1.052045e-03
1.083000000000007e-07	8.740765e-02	-3.042997e-02	-3.187826e-03
1.085000000000007e-07	8.837970e-02	-3.284214e-02	-7.494293e-03
1.087000000000007e-07	8.928102e-02	-3.518049e-02	-1.182531e-02
1.089000000000007e-07	9.011202e-02	-3.744327e-02	-1.614126e-02
1.091000000000007e-07	9.087329e-02	-3.962902e-02	-2.040636e-02
1.093000000000007e-07	9.156559e-02	-4.173654e-02	-2.458951e-02
1.097000000000007e-07	9.274716e-02	-4.571328e-02	-3.261137e-02
1.101000000000007e-07	9.366580e-02	-4.936862e-02	-4.006181e-02
